Colón,-33.8951,-61.1011,Argentina,AR,Buenos Aires,minor,,
Miramar,-38.2667,-57.8333,Argentina,AR,Buenos Aires,minor,,
Simoca,-27.2667,-65.3333,Argentina,AR,Tucumán,minor,,
San Martín,-31.4296,-68.5006,Argentina,AR,San Juan,minor,,
Arrecifes,-34.0639,-60.1036,Argentina,AR,Buenos Aires,minor,,
Bella Vista,-28.5092,-59.0401,Argentina,AR,Corrientes,minor,,
El Soberbio,-27.2955,-54.1963,Argentina,AR,Misiones,minor,,
Montecarlo,-26.5662,-54.7570,Argentina,AR,Misiones,minor,,
Quitilipi,-26.8667,-60.2167,Argentina,AR,Chaco,minor,,
Chicoana,-25.1000,-65.5500,Argentina,AR,Salta,minor,,
Salto,-34.2929,-60.2546,Argentina,AR,Buenos Aires,minor,,
San Andrés de Giles,-34.4333,-59.4333,Argentina,AR,Buenos Aires,minor,,
Santa Lucía,-28.9875,-59.1029,Argentina,AR,Corrientes,minor,,
General Las Heras,-34.9167,-58.9333,Argentina,AR,Buenos Aires,minor,,
La Cocha,-27.7700,-65.5858,Argentina,AR,Tucumán,minor,,
Villa San Isidro,-31.4868,-68.3254,Argentina,AR,San Juan,minor,,
San Antonio,-24.3675,-65.3347,Argentina,AR,Jujuy,minor,,
Las Rosas,-32.4766,-61.5804,Argentina,AR,Santa Fe,minor,,
Diamante,-32.0664,-60.6384,Argentina,AR,Entre Ríos,minor,,
Clorinda,-25.2848,-57.7185,Argentina,AR,Formosa,minor,,
Santa Rosa del Conlara,-32.3429,-65.2032,Argentina,AR,San Luis,minor,,
Monte Caseros,-30.2500,-57.6500,Argentina,AR,Corrientes,minor,,
Tupungato,-33.3715,-69.1484,Argentina,AR,Mendoza,minor,,
San Bernardo,-27.2917,-60.7083,Argentina,AR,Chaco,minor,,
Sastre,-31.7676,-61.8289,Argentina,AR,Santa Fe,minor,,
Las Breñas,-27.0897,-61.0816,Argentina,AR,Chaco,minor,,
Concepción de la Sierra,-27.9833,-55.5167,Argentina,AR,Misiones,minor,,
San Miguel del Monte,-35.4396,-58.8067,Argentina,AR,Buenos Aires,minor,,
Machagai,-26.9167,-60.0333,Argentina,AR,Chaco,minor,,
Saladillo,-35.6371,-59.7779,Argentina,AR,Buenos Aires,minor,,
Puerto Tirol,-27.3667,-59.0667,Argentina,AR,Chaco,minor,,
Itatí,-27.2704,-58.2446,Argentina,AR,Corrientes,minor,,
Campo Largo,-26.8008,-60.8422,Argentina,AR,Chaco,minor,,
Saladas,-28.2538,-58.6259,Argentina,AR,Corrientes,minor,,
Rojas,-34.1953,-60.7350,Argentina,AR,Buenos Aires,minor,,
Suipacha,-34.7702,-59.6878,Argentina,AR,Buenos Aires,minor,,
Magdalena,-35.0806,-57.5130,Argentina,AR,Buenos Aires,minor,,
Navarro,-35.0056,-59.2770,Argentina,AR,Buenos Aires,minor,,
Vedia,-34.4956,-61.5414,Argentina,AR,Buenos Aires,minor,,
Burruyacú,-26.4981,-64.7411,Argentina,AR,Tucumán,minor,,
Salliqueló,-36.7522,-62.9605,Argentina,AR,Buenos Aires,minor,,
Colonia Elisa,-26.9167,-59.5167,Argentina,AR,Chaco,minor,,
La Paz,-30.7449,-59.6457,Argentina,AR,Entre Ríos,minor,,
Paso de los Libres,-29.7167,-57.0833,Argentina,AR,Corrientes,minor,,
General Arenales,-34.3000,-61.3000,Argentina,AR,Buenos Aires,minor,,
La Leonesa,-27.0500,-58.7167,Argentina,AR,Chaco,minor,,
General Belgrano,-35.7500,-58.5000,Argentina,AR,Buenos Aires,minor,,
Corzuela,-26.9333,-60.9667,Argentina,AR,Chaco,minor,,
San Pedro,-26.6292,-54.1133,Argentina,AR,Misiones,minor,,
Alberti,-35.0269,-60.2759,Argentina,AR,Buenos Aires,minor,,
Ranchos,-35.5333,-58.2833,Argentina,AR,Buenos Aires,minor,,
Mburucuyá,-28.0500,-58.2333,Argentina,AR,Corrientes,minor,,
Pehuajó,-35.8000,-61.9000,Argentina,AR,Buenos Aires,minor,,
Santo Tomé,-28.5500,-56.0500,Argentina,AR,Corrientes,minor,,
Gobernador Ingeniero Valentín Virasoro,-28.0500,-56.0333,Argentina,AR,Corrientes,minor,,
Carlos Casares,-35.6167,-61.3667,Argentina,AR,Buenos Aires,minor,,
Makallé,-27.2000,-59.2833,Argentina,AR,Chaco,minor,,
Nogoyá,-32.3939,-59.7895,Argentina,AR,Entre Ríos,minor,,
Roque Pérez,-35.4167,-59.3167,Argentina,AR,Buenos Aires,minor,,
Trenque Lauquen,-35.9667,-62.7000,Argentina,AR,Buenos Aires,minor,,
Tres Isletas,-26.3500,-60.4167,Argentina,AR,Chaco,minor,,
General Viamonte,-35.0000,-61.0333,Argentina,AR,Buenos Aires,minor,,
La Caldera,-24.6000,-65.3833,Argentina,AR,Salta,minor,,
Margarita Belén,-27.2667,-58.9667,Argentina,AR,Chaco,minor,,
General Pinedo,-27.3167,-61.2833,Argentina,AR,Chaco,minor,,
General José de San Martín,-26.5375,-59.3417,Argentina,AR,Chaco,minor,,
Rosario de Lerma,-24.9833,-65.5833,Argentina,AR,Salta,minor,,
Villa Media Agua,-31.9827,-68.4239,Argentina,AR,San Juan,minor,,
Empedrado,-27.9512,-58.8054,Argentina,AR,Corrientes,minor,,
Bañado de Ovanta,-28.1000,-65.3167,Argentina,AR,Catamarca,minor,,
Graneros,-27.6483,-65.4394,Argentina,AR,Tucumán,minor,,
Concarán,-32.5583,-65.2444,Argentina,AR,San Luis,minor,,
Esquina,-30.0144,-59.5272,Argentina,AR,Corrientes,minor,,
Metán,-25.4990,-64.9739,Argentina,AR,Salta,minor,,
San Roque,-28.5746,-58.7082,Argentina,AR,Corrientes,minor,,
Coronel Vidal,-37.4460,-57.7287,Argentina,AR,Buenos Aires,minor,,
Tres Lomas,-36.4589,-62.8614,Argentina,AR,Buenos Aires,minor,,
Realicó,-35.0333,-64.2500,Argentina,AR,La Pampa,minor,,
Pirané,-25.7167,-59.1000,Argentina,AR,Formosa,minor,,
San Luis del Palmar,-27.5079,-58.5545,Argentina,AR,Corrientes,minor,,
Las Flores,-36.0333,-59.1000,Argentina,AR,Buenos Aires,minor,,
San Carlos de Bolívar,-36.2500,-61.1000,Argentina,AR,Buenos Aires,minor,,
Villa Berthet,-27.2667,-60.4167,Argentina,AR,Chaco,minor,,
Arraga,-28.0498,-64.2225,Argentina,AR,Santiago del Estero,minor,,
Tilcara,-23.5768,-65.3934,Argentina,AR,Jujuy,minor,,
Aimogasta,-28.5609,-66.8059,Argentina,AR,La Rioja,minor,,
Villa del Totoral,-30.8167,-63.7167,Argentina,AR,Córdoba,minor,,
Verónica,-35.3880,-57.3369,Argentina,AR,Buenos Aires,minor,,
Henderson,-36.3000,-61.7167,Argentina,AR,Buenos Aires,minor,,
Pigüé,-37.6167,-62.4167,Argentina,AR,Buenos Aires,minor,,
Santa Sylvina,-27.7833,-61.1500,Argentina,AR,Chaco,minor,,
Nuestra Señora del Rosario de Caa Catí,-27.7500,-57.6161,Argentina,AR,Corrientes,minor,,
Rosario de la Frontera,-25.8000,-64.9667,Argentina,AR,Salta,minor,,
Herrera,-28.4809,-63.0678,Argentina,AR,Santiago del Estero,minor,,
Brea Pozo,-28.2500,-63.9500,Argentina,AR,Santiago del Estero,minor,,
Presidencia de la Plaza,-26.9833,-59.8333,Argentina,AR,Chaco,minor,,
Caucete,-31.6500,-68.2833,Argentina,AR,San Juan,minor,,
Curuzú Cuatiá,-29.7833,-58.0833,Argentina,AR,Corrientes,minor,,
Ameghino,-34.8440,-62.4670,Argentina,AR,Buenos Aires,minor,,
Espinillo,-24.9667,-58.5667,Argentina,AR,Formosa,minor,,
Intendente Alvear,-35.2333,-63.5833,Argentina,AR,La Pampa,minor,,
Federal,-30.9546,-58.7833,Argentina,AR,Entre Ríos,minor,,
San Francisco de Laishí,-26.2417,-58.6322,Argentina,AR,Formosa,minor,,
Villa Atamisqui,-28.4964,-63.8178,Argentina,AR,Santiago del Estero,minor,,
Daireaux,-36.6000,-61.7500,Argentina,AR,Buenos Aires,minor,,
General Pinto,-34.7646,-61.8909,Argentina,AR,Buenos Aires,minor,,
Hermoso Campo,-27.6167,-61.3500,Argentina,AR,Chaco,minor,,
General Villegas,-35.0300,-63.0098,Argentina,AR,Buenos Aires,minor,,
Villa Santa Rosa,-31.7443,-68.3141,Argentina,AR,San Juan,minor,,
Coronel Pringles,-37.9829,-61.3562,Argentina,AR,Buenos Aires,minor,,
Alvear,-29.0989,-56.5535,Argentina,AR,Corrientes,minor,,
La Candelaria,-26.1000,-65.1000,Argentina,AR,Salta,minor,,
General Enrique Mosconi,-23.2167,-62.3000,Argentina,AR,Formosa,minor,,
La Merced,-28.1544,-65.6595,Argentina,AR,Catamarca,minor,,
Castelli,-36.0895,-57.8039,Argentina,AR,Buenos Aires,minor,,
Maipú,-36.8627,-57.8809,Argentina,AR,Buenos Aires,minor,,
Santa Clara,-24.2833,-64.6833,Argentina,AR,Jujuy,minor,,
Andalgalá,-27.6000,-66.3167,Argentina,AR,Catamarca,minor,,
General Lavalle,-32.7222,-68.5914,Argentina,AR,Mendoza,minor,,
Lobería,-38.1616,-58.7727,Argentina,AR,Buenos Aires,minor,,
Los Telares,-28.9850,-63.4483,Argentina,AR,Santiago del Estero,minor,,
La Viña,-25.4678,-65.5628,Argentina,AR,Salta,minor,,
San Miguel,-27.9983,-57.5873,Argentina,AR,Corrientes,minor,,
Quemú Quemú,-36.0500,-63.5500,Argentina,AR,La Pampa,minor,,
Sauce,-30.0667,-58.7667,Argentina,AR,Corrientes,minor,,
Rauch,-36.7745,-59.0897,Argentina,AR,Buenos Aires,minor,,
Ituzaingó,-27.5816,-56.6823,Argentina,AR,Corrientes,minor,,
La Toma,-33.0526,-65.6239,Argentina,AR,San Luis,minor,,
Berón de Astrada,-27.5507,-57.5346,Argentina,AR,Corrientes,minor,,
Pellegrini,-36.2667,-63.1667,Argentina,AR,Buenos Aires,minor,,
General Alvear,-34.9667,-67.7000,Argentina,AR,Mendoza,minor,,
General Alvear,-36.0333,-60.0167,Argentina,AR,Buenos Aires,minor,,
Tornquist,-38.1000,-62.2167,Argentina,AR,Buenos Aires,minor,,
Médanos,-38.8280,-62.6936,Argentina,AR,Buenos Aires,minor,,
González Chaves,-38.0330,-60.0984,Argentina,AR,Buenos Aires,minor,,
Aminga,-28.8477,-66.9304,Argentina,AR,La Rioja,minor,,
Villa del Salvador,-31.4415,-68.3975,Argentina,AR,San Juan,minor,,
Carlos Tejedor,-35.3927,-62.4215,Argentina,AR,Buenos Aires,minor,,
Bandera,-28.9028,-62.2667,Argentina,AR,Santiago del Estero,minor,,
Catriló,-36.4083,-63.4160,Argentina,AR,La Pampa,minor,,
Laprida,-37.5500,-60.8000,Argentina,AR,Buenos Aires,minor,,
La Consulta,-33.7358,-69.1218,Argentina,AR,Mendoza,minor,,
Nueva Esperanza,-26.1999,-64.2401,Argentina,AR,Santiago del Estero,minor,,
Toay,-36.6750,-64.3785,Argentina,AR,La Pampa,minor,,
San Cayetano,-38.3465,-59.6095,Argentina,AR,Buenos Aires,minor,,
Garza,-28.1532,-63.5393,Argentina,AR,Santiago del Estero,minor,,
Esquiú,-29.3833,-65.2833,Argentina,AR,Catamarca,minor,,
San Antonio,-28.9333,-65.1000,Argentina,AR,Catamarca,minor,,
San Pedro,-27.9539,-65.1664,Argentina,AR,Santiago del Estero,minor,,
Trenel,-35.7000,-64.1333,Argentina,AR,La Pampa,minor,,
La Cañada,-27.7083,-63.7737,Argentina,AR,Santiago del Estero,minor,,
Eduardo Castex,-35.9000,-64.3000,Argentina,AR,La Pampa,minor,,
Guaminí,-37.0333,-62.4167,Argentina,AR,Buenos Aires,minor,,
Winifreda,-36.2275,-64.2335,Argentina,AR,La Pampa,minor,,
San Blas de los Sauces,-28.4144,-67.0986,Argentina,AR,La Rioja,minor,,
Santa Victoria,-22.2500,-64.9667,Argentina,AR,Salta,minor,,
Sumampa,-29.3828,-63.4697,Argentina,AR,Santiago del Estero,minor,,
Pozo Hondo,-27.1667,-64.4833,Argentina,AR,Santiago del Estero,minor,,
Puan,-37.5458,-62.7672,Argentina,AR,Buenos Aires,minor,,
Olta,-30.6312,-66.2630,Argentina,AR,La Rioja,minor,,
Guatraché,-37.6670,-63.5378,Argentina,AR,La Pampa,minor,,
Cachí,-25.1203,-66.1652,Argentina,AR,Salta,minor,,
Villa Ojo de Agua,-29.5019,-63.6925,Argentina,AR,Santiago del Estero,minor,,
Carmen de Patagones,-40.8167,-63.0000,Argentina,AR,Buenos Aires,minor,,
Valle Grande,-23.4773,-64.9425,Argentina,AR,Jujuy,minor,,
Tapalqué,-36.3500,-60.0167,Argentina,AR,Buenos Aires,minor,,
San Francisco del Monte de Oro,-32.6000,-66.1250,Argentina,AR,San Luis,minor,,
General La Madrid,-37.2500,-61.2500,Argentina,AR,Buenos Aires,minor,,
Villa de María,-29.9020,-63.7229,Argentina,AR,Córdoba,minor,,
La Puerta,-28.1667,-65.7833,Argentina,AR,Catamarca,minor,,
La Cruz,-29.1833,-56.6500,Argentina,AR,Corrientes,minor,,
Quimilí,-27.6333,-62.4167,Argentina,AR,Santiago del Estero,minor,,
Suncho Corral,-27.9372,-63.4303,Argentina,AR,Santiago del Estero,minor,,
Selva,-29.7667,-62.0333,Argentina,AR,Santiago del Estero,minor,,
Saujil,-28.1738,-66.2115,Argentina,AR,Catamarca,minor,,
Parera,-35.1466,-64.5020,Argentina,AR,La Pampa,minor,,
Milagro,-31.0033,-66.0010,Argentina,AR,La Rioja,minor,,
Sañogasta,-29.0952,-67.1159,Argentina,AR,La Rioja,minor,,
Santa Rosa,-33.2541,-68.1494,Argentina,AR,Mendoza,minor,,
Tostado,-29.2320,-61.7692,Argentina,AR,Santa Fe,minor,,
El Alto,-28.3000,-65.3667,Argentina,AR,Catamarca,minor,,
Molinos,-25.4167,-66.3167,Argentina,AR,Salta,minor,,
Iruya,-22.7914,-65.2163,Argentina,AR,Salta,minor,,
General Lavalle,-36.4167,-56.9500,Argentina,AR,Buenos Aires,minor,,
San José de Jáchal,-30.2406,-68.7469,Argentina,AR,San Juan,minor,,
Leleque,-42.4125,-71.0717,Argentina,AR,Chubut,minor,,
Campo Gallo,-26.5833,-62.8500,Argentina,AR,Santiago del Estero,minor,,
Famatina,-28.9232,-67.5225,Argentina,AR,La Rioja,minor,,
San Agustín de Valle Fértil,-30.6335,-67.4682,Argentina,AR,San Juan,minor,,
Libertador General San Martín,-32.4107,-65.6759,Argentina,AR,San Luis,minor,,
Tumbaya,-23.8563,-65.4574,Argentina,AR,Jujuy,minor,,
Ancasti,-28.8000,-65.5000,Argentina,AR,Catamarca,minor,,
General Conesa,-36.5201,-57.3254,Argentina,AR,Buenos Aires,minor,,
San Carlos,-25.9000,-65.9333,Argentina,AR,Salta,minor,,
Rivadavia,-24.1833,-62.8833,Argentina,AR,Salta,minor,,
Bernasconi,-37.9000,-63.7167,Argentina,AR,La Pampa,minor,,
General Guido,-36.6406,-57.7921,Argentina,AR,Buenos Aires,minor,,
Andacollo,-37.1795,-70.6691,Argentina,AR,Neuquén,minor,,
General Acha,-37.3833,-64.6000,Argentina,AR,La Pampa,minor,,
Guachipas,-25.5167,-65.5333,Argentina,AR,Salta,minor,,
Malanzán,-30.8000,-66.6160,Argentina,AR,La Rioja,minor,,
Laguna Yema,-24.2500,-61.2500,Argentina,AR,Formosa,minor,,
Pila,-36.0006,-58.1439,Argentina,AR,Buenos Aires,minor,,
Villa Unión,-29.3159,-68.2266,Argentina,AR,La Rioja,minor,,
Ulapes,-31.5736,-66.2365,Argentina,AR,La Rioja,minor,,
Gaimán,-43.2897,-65.4929,Argentina,AR,Chubut,minor,,
Santa Catalina,-21.9447,-66.0522,Argentina,AR,Jujuy,minor,,
Río Colorado,-38.9940,-64.0929,Argentina,AR,Río Negro,minor,,
Tama,-30.5078,-66.5453,Argentina,AR,La Rioja,minor,,
Patquía,-30.0500,-66.8830,Argentina,AR,La Rioja,minor,,
Charadai,-27.6546,-59.8629,Argentina,AR,Chaco,minor,,
Villa Unión,-29.4128,-62.7872,Argentina,AR,Santiago del Estero,minor,,
Villa General Roca,-32.6662,-66.4518,Argentina,AR,San Luis,minor,,
Buena Esperanza,-34.7500,-65.2500,Argentina,AR,San Luis,minor,,
Santa Isabel,-36.2500,-66.9333,Argentina,AR,La Pampa,minor,,
La Poma,-24.7167,-66.2167,Argentina,AR,Salta,minor,,
Tamberías,-31.4581,-69.4222,Argentina,AR,San Juan,minor,,
Villa Castelli,-29.0180,-68.2270,Argentina,AR,La Rioja,minor,,
El Cuy,-39.9269,-68.3421,Argentina,AR,Río Negro,minor,,
Vinchina,-28.7596,-68.2069,Argentina,AR,La Rioja,minor,,
Algarrobo del Águila,-36.4010,-67.1452,Argentina,AR,La Pampa,minor,,
Ñorquinco,-41.8507,-70.9017,Argentina,AR,Río Negro,minor,,
Camarones,-44.7971,-65.7099,Argentina,AR,Chubut,minor,,
Puelches,-38.1456,-65.9143,Argentina,AR,La Pampa,minor,,
Limay Mahuida,-37.1592,-66.6751,Argentina,AR,La Pampa,minor,,
Antofagasta de la Sierra,-26.0594,-67.4064,Argentina,AR,Catamarca,minor,,
Cuchillo Có,-38.3333,-64.6167,Argentina,AR,La Pampa,minor,,
